"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-BH-A204-01A-11R-A157-07",7593386.66041,176225.942942,240.40530411,103158.589017,121168.823464,335953.940382,9801.96270347,0,204809.244635,88095.3436652,574331.972977,154547.318289,162554.081446,170378.921481,56316.5938694,257822.799686,154843.116102,395561.113703,945.247274463,602876.750192,842871.401383,71340.0938244,357201.822988,27468.4715889,348238.509075,226313.972204,6170424.07438,100.183902581,409039.206128,45432.1769071,1097534.93013,18272.9056563,343678.003342,232732.805798,49371.936991,75354.9371325,625.16289756,4438.83317236,14697.5568588,2479776.17372,498321.220621,40566.7798831,749907.145114,93969.4414792,83016.6577874,332192.493831,292205.45418,273599.755156,1192219.42796,101831.970303,5698.5114452,46190.0254027,49404.2221056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-EW-A2FV-01A-11R-A17B-07",5975208.1504,133752.139762,1601.60228296,263250.372656,61709.2802079,692637.293101,84735.2850437,180.844863256,257683.936776,94399.4478871,280416.505859,404785.588743,180477.95395,86977.7489029,148131.605334,241656.472296,8424.87471641,229379.783601,9932.17712142,975149.043169,482427.13545,91316.3624246,155408.002812,154123.369033,210375.419602,409112.224142,3691549.23099,4630.32606873,347758.197814,149306.547849,489032.536545,52996.1346981,313480.918411,469168.519805,192074.079345,276143.859905,496.947438242,6690.34039031,35238.8331571,1580866.36294,148284.397575,526527.461813,1021914.70079,508018.049713,234513.353179,259950.037569,209610.688567,141603.019547,75984.5731215,100312.507951,3882.68265833,31259.313357,25436.699779,0,0,9954.27668907,0,0,0,0,0,0,0,0,0,0,0,2607.07246619,0,3743.4886694
"TCGA-AC-A2FO-01A-11R-A180-07",4393925.61019,164163.971429,260.598984159,232042.830596,64612.557545,1157287.6876,115682.212097,188.323358551,263257.181586,66688.5483525,106166.291663,650319.34882,183353.411956,41353.635615,203090.627279,306144.284782,133609.581653,725644.422479,23777.8286485,1033313.37487,872316.459505,263864.258434,214915.95961,95867.24464,369520.713743,580159.570383,2646982.54515,22765.1068985,619542.239887,118496.480856,298699.218688,40815.0382752,244167.835906,244060.375369,209973.695421,233738.922563,2495.07845774,24336.8041911,93847.063839,1162986.91866,363700.70381,299683.312127,538426.754281,453130.184193,158514.373569,147429.582517,201358.295749,202552.580508,99730.8314202,133346.675015,3650.15048447,26325.9258453,3888.00269602,0,0,0,0,0,0,0,0,0,0,0,0,3455.30562178,0,0,0,19491.4676101
"TCGA-BH-A1EW-01A-11R-A137-07",3080986.29813,212013.619965,256.504275093,491336.607085,100665.846656,644813.285629,59425.6510823,278.046440151,346729.090888,81918.588112,561065.178874,421007.723631,360574.730422,117726.811913,119102.778809,348915.529736,16821.0742334,620341.819949,6852.18467225,602562.101987,593696.938633,187110.008855,157050.491083,131469.137317,985749.478172,300953.852866,2462607.42023,1643.47700569,552881.798901,104456.821425,450634.289018,8702.62042985,155672.585924,657795.868967,118616.304643,174687.912261,31107.7383774,2583.31847925,94683.2678786,1236246.31265,318522.505914,165533.340961,1366689.88228,358721.575014,131441.83054,232462.979918,169998.363314,373654.345787,175698.962015,146924.285421,1381.84493434,19928.8073516,7468.6503402,0,0,0,0,3340.28111806,0,0,0,0,3091.83045639,0,0,0,0,0,0,9592.60218519
"TCGA-AN-A0FV-01A-11R-A00Z-07",8500809.80213,217106.282164,404.30619793,163594.020021,51673.1297368,180127.736158,24344.86189,292.174205218,178702.03252,142694.199267,191448.702087,194121.909029,138189.458331,82240.5775966,226698.750189,192970.637214,283.568448993,518859.279921,1870.22070942,393417.986151,1019231.86016,163543.557799,110759.772145,77589.5512738,302396.703254,524313.966937,2262701.57305,84.243092922,554342.774249,81717.6071976,670597.308676,26583.7431107,290076.840571,192316.799873,135663.586606,201732.833312,2102.75921436,8760.68672679,4545.10432337,1099272.17552,215969.74575,83910.0921091,1638597.27496,175830.21395,109941.353493,115887.072124,214052.369623,154077.734649,95109.7725291,76578.1258538,19941.5909832,56891.6653013,4021.36023321,0,0,0,0,0,0,0,0,0,0,0,0,10721.4652669,0,0,0,0
"TCGA-D8-A142-01A-11R-A115-07",6699729.39531,201535.420664,94.7272626862,237339.472945,129832.773123,340508.889749,55402.0063967,1095.28324144,205011.18648,147584.917649,127180.299204,215583.273023,246715.167398,121355.678584,146980.44114,261682.118569,5315.11277241,551402.762447,3417.84255787,604932.458622,532738.701266,227260.101712,237873.418833,246757.721562,343031.393136,808250.496825,1799613.2683,4737.07361415,660488.381265,103022.151203,505242.72268,94024.8409444,216164.29669,200084.806131,255618.83999,387028.984453,7188.47033852,607.104826362,20087.2056054,963697.019781,220319.265874,137668.847292,1431345.54454,555096.583646,210371.889334,186235.9411,89374.2460945,120159.065786,70275.5737324,81898.8644386,20480.7059842,66576.1236138,4331.02547423,0,0,0,0,0,0,0,0,0,0,0,2511.99477505,0,0,0,0,0
"TCGA-C8-A26Z-01A-11R-A16F-07",5830193.30528,214016.00886,1786.19427852,276891.821799,58491.0557372,687667.005185,18980.0758356,37.964811612,87322.7213439,113085.092644,208562.519757,126197.809898,177872.45633,132979.485,71625.0760604,92212.9379337,317764.980262,401956.930565,3645.21793701,1087060.90683,404909.480382,102430.052978,154076.549667,94676.8470128,657720.373396,380061.861438,2225014.36571,853.823853824,809586.985662,85333.846305,696480.3908,22383.6298401,331778.199616,1727008.88894,67697.3877882,175173.106316,1341.31257831,1587.28303464,17863.2074889,1503145.60738,310621.293027,62990.0035409,729760.989345,279472.467362,152121.526292,237716.820365,284265.868998,304102.420534,281350.998422,108460.723364,13735.8202891,191926.813068,18406.5884158,0,0,10448.5201413,0,0,0,0,3605.76381346,0,22796.7712173,0,0,2786.27203767,0,0,0,3929.35800184
"TCGA-A8-A0A7-01A-11R-A00Z-07",5956395.98296,129517.151241,413.906385344,214742.573851,106256.538193,590868.617313,34534.4591455,199.407890672,195927.702883,60167.3536359,178063.821609,169302.604429,167011.704258,108757.182635,261516.087923,220226.948692,20224.3543756,709804.865598,14263.9846163,580274.471145,1254847.96381,93871.1343722,114350.675653,142895.956835,489465.147061,280613.16676,3398578.77042,43509.8114355,3486405.16426,218699.954211,426961.238857,74677.8774925,359397.707765,356272.465328,588801.93832,230352.518786,14481.7253469,1515.83794859,17209.8263137,1665072.36185,572835.992343,61044.6874335,1764518.50358,358604.258531,186967.272013,236931.26663,212325.729689,160625.454497,114229.451107,102906.961031,6639.86292746,115135.4489,3784.84302837,0,0,0,0,0,0,0,9469.52883176,0,0,0,0,0,0,0,0,0
"TCGA-AN-A0G0-01A-11R-A034-07",2737955.79807,332662.444615,107.77897152,205906.693927,156551.217,558097.611887,31430.3953269,662.040309512,570692.668839,196089.124429,319308.089956,265607.588906,264932.959952,375225.482044,79909.807418,341795.1348,755.929934895,855732.468539,1271.3252661,640126.943305,1648806.01661,109266.240031,203839.09125,158659.394937,299741.869509,956962.282972,2739096.89386,336.859809196,588316.318074,80901.6618132,800942.742368,17688.2288515,184282.508653,212826.15745,150281.757402,775843.168402,5503.56691331,246.69747326,4580.93061655,810757.946342,139948.46053,27065.6591625,751991.584753,823479.394439,181225.263322,328961.67932,156746.598278,301473.702428,140787.588859,115115.301225,6115.9590086,6244.84122638,5861.4440474,0,3613.69264279,3572.62795367,0,0,0,0,0,0,7794.82462619,0,0,0,0,0,0,0
"TCGA-D8-A1XC-01A-11R-A14D-07",4414596.8348,130672.301927,0,119595.059076,109071.927905,1636453.91358,18515.5960095,0,150865.153631,60777.3070385,153349.077783,100632.331712,180818.386254,79450.6175429,29138.678213,231853.736946,1268.67324833,373924.472971,456.397546909,587518.731018,546224.62741,93791.7481561,482276.783717,63066.4265708,430747.320339,198017.360118,2412152.83952,102.790918633,361692.558701,97359.7257018,551323.213422,27376.5692183,341735.52388,357937.019172,104327.317453,179719.895734,730998.180173,17314.0268384,2279.09639753,1365406.40964,331335.820169,29102.9211369,776009.8627,138050.97921,203955.798246,412550.149393,242840.801017,217087.755307,238704.714626,160938.82219,1299.28885492,5258.90298634,12425.1427195,0,0,0,0,0,0,0,5643.22143296,0,0,0,0,8721.34221457,0,4282.80198037,0,0
"TCGA-A7-A0DB-01A-11R-A277-07",5745305.46408,61026.7454364,464.916716272,284268.078164,127809.254889,1001803.81374,90385.696953,335.974745786,214790.265232,99906.9471997,474249.798874,158637.020236,232799.833714,100467.556514,165815.375082,361127.988365,12717.0763148,259877.209173,12097.0688157,341521.508262,1081252.70048,101899.035072,266993.485926,116399.334822,831621.754425,455037.557742,3243735.58879,944.503739299,286391.180494,49448.4310121,545779.628899,34848.6328996,374488.90769,933559.517186,209749.569665,185914.651011,4121.57203187,54165.6065,15894.2021763,1907570.44057,231057.70544,175682.103604,619787.503342,700590.391454,169934.507554,391610.967319,229900.907568,322624.470838,225893.63473,242837.730007,26715.8248976,27025.2854999,24612.7415856,0,0,15410.9325155,0,0,0,0,79774.2389039,0,0,0,0,0,0,18162.8847504,0,78240.118925
"TCGA-E9-A22A-01A-11R-A157-07",8056429.34817,80398.1138112,208.210120657,283610.185882,62800.8850395,640298.303172,57513.4635898,225.69636639,164640.165604,63513.9430032,349951.820188,238577.759332,205811.8785,91935.0590621,197276.043743,107609.548664,3942.87590594,674238.220226,1589.16226011,494706.616218,334228.447202,90124.4483842,153056.674276,88735.6446197,197052.268656,518709.857446,2196483.40532,325.377114516,1288282.32768,251370.571831,650278.316168,46245.2587315,310713.761986,282719.284218,440760.95037,297980.564834,48286.6757791,1382.07146396,14284.3387568,1209635.36209,420812.83848,32699.573005,1091067.52976,459804.4213,177933.610315,206651.441299,128182.518026,117397.290474,864572.260624,78405.5681292,12936.6367272,85035.1160561,3306.79993805,0,0,0,0,0,0,0,0,0,0,0,0,2760.67691798,0,0,0,0
"TCGA-BH-A0AZ-01A-21R-A12P-07",4742628.66946,125593.525867,869.324112239,608440.113613,76660.6776895,391152.925503,26477.8598087,1256.4441647,143254.585765,50758.5620264,100805.584648,364009.976059,212757.854877,36898.9060259,221245.90376,262219.587984,38656.1406118,392345.339952,20146.6069796,792931.164559,530153.102254,165817.660383,240426.631774,185669.13524,456851.745497,914395.504372,3580088.07531,163.022721659,533724.370015,227997.264714,413139.773109,56107.6407941,181112.27146,286363.048192,202718.399814,246658.391891,8138.29403046,8755.17978324,4658.77317875,1750889.68901,328146.034524,195158.915389,900265.659556,451581.897994,125035.196272,177748.361563,155235.995628,117746.877098,142286.481577,113909.422751,35842.3979788,43762.7378636,7530.89124521,0,0,5763.22371682,0,0,0,0,0,0,0,0,0,0,0,0,0,13004.1971046
"TCGA-A2-A3Y0-01A-11R-A239-07",5337153.50732,230884.870349,478.461917183,161151.259399,46167.3913354,878067.744528,84201.624229,43.2204079159,776268.536911,90161.4313432,190036.455274,881901.578447,354540.50042,724534.129956,28100.8069615,210950.767037,6963.26600331,1213935.91371,3651.85716856,1348129.655,1091690.95398,87558.5655457,236903.974064,127630.660741,151535.714173,776839.190462,4922228.03145,3813.31533448,1228487.1562,299269.782833,211964.408333,29918.0735554,36763.9697712,168764.929464,375563.640583,657148.694311,339.332217948,54.7580591816,9283.85861921,769262.748094,167513.623129,516368.647736,600746.381868,240407.848757,434750.562694,53658.8501559,109252.615508,164786.245273,99194.2026662,78109.8020332,3608.611384,41808.996522,3281.36382231,0,0,0,0,0,0,0,0,0,0,0,6343.97005646,38063.8203388,0,0,0,4473.3122193
"TCGA-E2-A1B4-01A-11R-A12P-07",3825647.43239,174871.140149,290.195793167,276858.519481,56974.8542773,777138.828193,68014.7162533,34.9519438733,188812.266858,68898.5250316,39972.3815986,213452.152575,332538.3468,37189.6412123,64192.8808638,320064.623964,746.294174509,630602.043435,6309.15842807,1339634.85036,565111.076153,182053.815894,431978.327219,47494.3109641,251119.264842,356898.957165,2681102.88689,90.6997887783,463245.059209,105269.240462,230742.946308,20912.5695839,165348.33199,95977.4045911,120422.184085,401809.581799,137.207412054,11469.1249385,1608.8079734,1001523.52218,345234.472852,172122.667321,561824.695081,378568.140293,134916.145134,224887.271931,140556.512026,101066.399202,122046.681218,94073.0392137,8824.23404259,13029.253367,4934.78081938,0,0,0,0,0,0,0,3319.61226929,0,0,0,0,0,0,0,0,0
"TCGA-E9-A1N5-01A-11R-A14D-07",5542476.65494,125830.364574,0,298642.442649,80019.3592391,1246720.64107,134375.787413,1060.31455915,299976.520001,83739.2529738,211518.820505,201409.869084,197353.203876,112797.543886,115764.750084,208035.708579,38741.9801074,1195816.01014,20600.9142973,561589.465903,331701.277722,129569.59231,290726.205645,149579.444777,437512.719961,715729.716275,2167602.68589,1079.01997795,914294.800445,158094.892103,490137.653109,21927.9070344,170752.73388,198769.955611,324407.147763,384186.012615,12731.963521,14460.9251578,10845.6375496,1840537.59992,353651.106334,268207.047584,1232640.34009,289510.691742,217378.286616,227683.77165,175586.388835,108057.456111,187880.862338,142921.647435,15870.7604301,24224.7778822,7975.3124204,0,0,5721.87128078,0,4495.75600633,0,0,0,0,16645.4437259,0,0,4577.49702463,0,4495.75600633,0,12910.8890438
"TCGA-A2-A0YE-01A-11R-A109-07",6904897.98997,202080.113685,1497.65051755,417613.110195,84210.2825723,412680.073449,40688.0546008,499.516514843,487402.47448,219075.351605,336966.401306,254871.235633,800439.595802,186900.726323,101491.530814,618912.995316,1535.21158256,1141745.56105,2717.81422509,785472.798044,1291453.15583,182599.696644,139978.172815,203500.563428,404243.593822,1225290.13579,2197403.58564,720.132294784,648896.453559,175206.779146,535969.546477,13725.5910304,49571.2853264,462532.602859,102812.702989,407791.932153,7108.27303097,158.21550629,57161.4532432,478823.501328,196678.638219,43992.2993271,1534007.27023,610878.211754,166336.863308,113811.303998,84473.9391898,268552.346939,158242.145251,45769.9925618,4882.2788442,35065.6824335,2716.78551933,0,0,3818.74699274,0,0,0,0,0,0,0,0,0,15274.9879709,0,0,0,0
"TCGA-D8-A1JA-01A-11R-A13Q-07",6928554.6837,130549.38208,1972.48540657,290531.724779,80196.0436953,450924.54884,133817.195006,147460.521704,127426.89649,94970.2164976,555755.403587,755499.235548,305863.121983,61647.2135459,106638.752463,426668.021949,11620.9221976,338073.486948,547.453846903,867343.990601,1086580.56247,61009.3398539,368116.962155,49675.5077035,601602.062526,312186.634321,2290373.27764,678.143568419,1972732.24991,169311.877798,695737.034676,81395.8881225,332502.558824,533599.859698,83288.7921373,228588.138211,69.9457808285,0,5285.34868539,1445981.5649,1028819.2027,303883.640792,906839.44564,667949.255962,77174.7902767,186329.31763,248810.375393,358477.244209,230496.662589,156546.112267,7225.82458702,7013.13586322,10584.7550289,0,0,3269.17041532,0,0,0,0,10153.6587017,0,2377.57848387,0,0,0,0,0,0,3688.29482754
"TCGA-A8-A09Z-01A-11R-A00Z-07",3459090.84005,150090.977818,140.040017835,134058.481918,54157.4385242,533472.608776,186154.717372,0,230352.791722,39864.1153633,185045.528183,1100496.4191,132104.667544,43993.3455322,562447.48803,568064.941298,687.539582636,433404.584888,1166.02302196,549610.03663,653715.909862,272923.694185,156677.604838,208879.098198,294874.158503,581609.941542,2839201.68555,43.7690701839,618599.011604,216786.959708,200920.133634,7292.61139132,261493.531329,95221.417617,333075.875751,202165.570175,0,66992.9511876,63338.3434675,1023995.85314,215709.324482,543918.031821,1556324.11067,563694.346862,102928.310432,284963.463613,494217.316312,173019.92331,130433.981443,150665.445964,4124.19749152,9589.37253047,4987.42091568,0,0,0,0,0,0,0,4805.84390619,0,10128.0181494,0,0,3713.60665478,0,0,0,94268.4766214
"TCGA-BH-A0E7-01A-11R-A034-07",4521222.92904,167213.883715,208.05217033,425102.296451,90199.5168053,1040518.52993,112580.20128,75.1750502728,335349.706304,74194.8570518,175698.48771,130424.826679,250904.300918,47576.7050226,94672.8852079,276365.605994,6128.70968882,819148.546742,2165.39550732,714085.184788,388608.974945,104581.253097,146353.976325,74263.9484464,548290.461653,380225.71731,3224846.52213,65.0260560219,392231.926161,59983.9704706,642801.803905,92174.1178114,173045.276401,170828.650753,70837.8422793,213758.394621,2508.41212606,12333.9641275,2258.76975769,1801769.0292,374786.744915,36240.7946205,1465167.19709,926719.023303,107272.388199,467438.685928,220298.676064,190399.927214,100411.901677,174948.664481,5454.67091877,11467.7052102,6358.25762814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890.30885162
"TCGA-AC-A3W5-01A-11R-A22K-07",4612680.63525,179706.205415,1550.73408051,255623.705007,69978.4446842,407861.769678,59154.4899157,509.384965918,247004.555521,90182.4466847,173868.262037,291214.575764,227903.751207,167418.831308,115066.986979,139170.418345,17896.6081799,684484.341416,5184.34909568,442979.0199,386140.012513,138984.291464,128446.908838,245653.714836,282210.414294,831952.236442,2259489.71176,5904.24822887,403190.530348,161832.90762,241998.203324,35816.8589455,157651.261511,227490.363564,589709.509434,761174.809131,33194.0657309,580.828365799,18757.2421761,757830.22128,163588.215332,206680.924354,935418.343708,259041.332834,230456.546533,92460.2406221,119545.734342,100812.357598,69697.1189692,92210.0538576,21973.9342053,83698.6186187,5834.92452347,0,0,0,0,7343.33005331,0,0,0,0,3398.56597509,0,0,0,0,7343.33005331,0,21088.537589
"TCGA-A2-A0D3-01A-11R-A115-07",4660452.19877,190656.654981,0,858345.910097,65491.3150674,813916.892334,59561.7361684,85.0169451524,242069.305108,79083.4767495,137230.91601,172070.89261,266484.935646,52894.7626444,92421.6928418,276856.823021,76324.3764546,853371.881852,7346.66529964,735094.060693,411572.469974,289908.226922,312406.935285,74504.2083589,396206.773006,452215.516293,3844715.34745,7206.84626863,734088.869639,108777.881585,537516.682736,22834.7420018,244486.318946,162016.176217,92219.9226215,419311.942347,834.356671791,21596.2853958,4402.41413173,1668404.53548,268458.61402,225560.539042,1210592.99389,431089.364842,195205.819612,362379.694722,242730.635954,199287.575746,285593.248254,126413.050589,3211.15345139,12792.0017854,19816.8313294,0,0,0,0,0,0,0,0,0,2836.12313312,0,0,3119.73544643,0,0,0,4399.62691164
"TCGA-C8-A12L-01A-11R-A115-07",3298682.61351,156315.558329,1278.64138954,189408.947755,128031.600888,461746.471996,65483.4908524,51.3343096092,701378.15159,99985.3125024,661386.876128,284548.647672,240511.130083,156347.574037,66324.6170663,367134.525229,3587.20551409,636080.964244,1380.09189835,506864.208809,1636531.90772,50375.0415835,279039.868968,294373.761558,1018889.88403,2748180.87146,2071568.10398,577.25109388,625951.966366,120328.704624,635790.459387,18608.0693332,366187.984426,295346.151974,140410.700297,398131.28449,3425.80694631,325.189800279,9320.22603255,1185760.67141,118870.226191,165134.49117,834085.462637,521318.504016,125800.614578,256423.963706,118380.234216,243260.01077,147378.985387,66731.2155739,23369.2713267,8231.77734389,5606.76361673,0,0,4709.33956222,0,0,0,0,4875.55154677,0,0,0,0,33907.244848,0,0,0,15939.3031337
"TCGA-A7-A5ZV-01A-11R-A28M-07",2923557.1248,139567.730113,12013.9465099,125066.355712,39003.0651488,431357.522641,36397.4203182,173.638954389,255930.639863,73121.5161227,132811.633432,261595.776182,300963.233423,227379.69239,43662.6221751,232209.031157,1011.14735185,756648.866174,2500.80984559,1225989.07602,792049.89751,91500.4751162,242657.988892,86476.6544956,514366.838905,190705.146081,1237366.56609,976.279579136,855754.975035,191766.980581,320391.346308,166075.961078,119182.594865,189859.13542,359762.709054,171073.38172,2044.91214994,10229.6152642,10434.5901335,1630664.53489,185220.482134,199023.911267,1205786.3895,183016.064669,108664.205292,55200.6873835,88863.0256928,119260.044949,176326.310932,97337.3560286,22609.4722384,27120.8682854,3122.2782154,0,0,0,0,0,0,0,0,0,0,0,0,44602.3225067,0,0,0,0
"TCGA-D8-A1JU-01A-11R-A13Q-07",5483527.41053,112052.805276,544.890667824,336035.068483,95907.4397548,741628.415496,65767.1384694,315.014706412,171632.917655,59267.0326271,92493.6797551,417856.55327,166201.018874,16379.5195128,277188.892701,289974.581729,58242.7464038,424697.271616,27372.9533897,531660.287926,550330.13327,180755.109542,249301.874537,116602.279085,403434.02833,509421.359567,2636952.49541,817.458606515,440058.729163,124799.83506,729518.490079,21496.4305929,293206.295479,272505.648589,232309.56694,277264.228679,1932.22231709,27638.2023614,12939.1080791,1585471.48868,287146.637861,428398.940193,857107.226985,655368.808545,193253.85657,365460.573394,209201.977751,179264.851692,173346.748375,156025.905492,16751.6109678,34318.750608,4143.41660338,0,0,3612.3774501,0,0,0,0,7479.74624961,0,0,0,0,0,0,0,0,32604.0221137
"TCGA-C8-A12M-01A-11R-A115-07",4870676.59044,122275.739921,0,384853.415553,83878.8033623,1014118.2849,20970.5287814,212.590999577,149736.547771,126933.75267,139613.484956,201940.722554,257861.584365,155734.942417,82794.9202314,355134.159653,85695.4370412,490968.297412,544.321959907,891686.313503,523247.556926,189200.438945,473982.731482,96813.9412075,258873.745327,428239.652458,4660349.25121,1042.04440776,616799.606011,79052.8626357,832774.007507,25532.4838186,185655.523502,736679.199255,81291.5513193,189125.918343,973.638866773,1705.83258277,9060.53816697,3156901.76228,171714.382043,99438.2054093,353990.10501,175550.056845,140418.808416,258520.098555,245375.698856,138411.255491,68678.39218,156415.990729,25779.6295284,46929.4974323,10005.0704942,0,0,0,0,0,0,0,0,0,9455.90710517,0,0,0,0,0,0,0
"TCGA-AR-A0TT-01A-31R-A084-07",4091699.64906,137222.796012,1167.66097256,156645.404491,91650.3870098,437269.458974,197922.669166,0,266989.969513,164742.282465,175134.653637,156960.761547,287228.941039,134167.55739,138622.41593,2806553.37602,19450.3709071,938962.227917,5367.55334259,880631.203185,497454.61465,189720.010134,301274.652855,120789.549097,400979.061854,378260.534081,2865082.52961,31933.0191238,496533.225211,141347.61173,455395.936734,34779.288991,333898.371322,212496.216416,599024.963918,419175.933447,32917.861783,1002.25607843,11463.2443713,1247631.75814,184517.543347,53990.6775903,837549.19676,250816.04817,183458.74353,162302.500772,188228.052037,140662.193451,152666.705468,162217.990197,9225.98808825,32235.285735,7937.7490809,0,0,0,0,0,0,0,0,0,3518.66431503,0,0,3870.53074653,0,3801.41412605,0,0
"TCGA-AN-A0XL-01A-11R-A10J-07",4271310.47476,169157.980903,382.218300096,320433.42606,72902.4371951,954956.128769,78745.9211509,184.141505658,175426.702501,77358.7580426,309331.28365,532837.431102,242789.638235,109964.424701,156818.119426,347480.26209,6165.76291699,780440.7045,20686.1562673,552542.027411,833816.764554,265659.940559,200866.626557,172769.132216,396436.052056,958978.147068,1909284.98316,517.664922245,517570.35144,107056.375363,457382.98207,22919.8645888,200189.927407,350153.023605,108313.720182,293586.213979,813.224494078,35402.9600491,79108.170741,1074932.85599,303955.528592,627396.140711,880780.627821,429786.69098,202925.676655,162902.45545,178349.727279,195330.0147,100074.760012,136147.002617,7229.70793147,23200.7609178,9074.9466889,0,0,25339.3359405,0,0,0,0,0,0,15357.1732973,0,0,10135.7343762,0,0,0,14293.9843767
"TCGA-E2-A15T-01A-11R-A115-07",6030528.27189,274775.915867,113.789051087,201915.712083,83668.2506094,2154604.34503,22306.3827295,0,269678.692019,103718.928332,373692.162314,103513.639755,158759.899403,89623.5228496,84651.4171594,317478.158142,2952.90658686,544865.752688,2447.57433935,898779.229405,185401.410664,125373.747012,153028.811402,71121.4853741,322757.456403,425591.703644,2927908.18402,3840.95655182,696881.920416,61942.1132725,551875.986937,14005.9332635,350323.950788,118318.35832,74919.2282084,252326.734187,3873.64156989,572.998945734,24444.7319986,2593049.16595,489663.964723,113120.404356,486076.467503,162956.313263,142123.822429,231954.150061,231857.205573,434891.18601,302303.809213,177829.93224,1552.95015473,11987.4042778,8433.60665749,0,0,0,0,0,0,0,0,0,13715.8124802,0,0,0,0,0,0,0
"TCGA-BH-A0B9-01A-11R-A056-07",3551763.13954,90836.8143336,557.168735925,140271.172248,87424.4920818,1490958.47791,39588.6213533,230.080685558,210232.556552,200115.356072,192955.698343,256535.088639,1552341.8611,352839.924967,65406.8045532,208453.950396,8038.9383845,1071713.68814,3755.5308476,683651.381501,573147.155754,217698.379838,605019.093254,115479.085455,274349.52937,2490116.27743,9525027.7852,5074.97643308,697508.436948,150769.442374,384677.011362,121208.474871,45389.7369439,254855.182168,346755.307348,510949.128102,1129.00642749,291.500529584,7170.59447317,1162608.48475,135268.604801,29315.9987367,1029989.78591,458423.080656,161258.995248,84636.7320296,167745.199939,111745.795232,128192.317522,166534.693689,2858.65761898,19555.482032,9691.73130981,0,0,10553.6441733,0,0,0,0,0,0,0,0,0,37993.119024,0,2073.03724833,0,47626.7019104
"TCGA-AN-A0FJ-01A-11R-A00Z-07",3007388.21298,567597.342023,431.828642622,276290.254154,185348.424068,935434.779163,5072.15778468,0,384669.811791,184597.601594,331346.656435,132817.756459,6546944.83437,255299.394949,116730.05938,248388.579093,605.743760773,677534.940831,1947.59442874,1203702.34621,767232.949553,153846.877683,744248.182708,125263.196143,703883.51425,918987.777905,2808697.13867,134.96669351,443730.821134,91161.7319968,543397.090665,128962.756553,114039.756536,302123.593801,112631.303938,620809.818595,0,395.368534378,4788.00437324,972757.801952,155876.027718,8090.08951555,655338.582266,463863.558291,123125.684005,550436.208049,187244.400754,206830.221753,177648.476776,133903.299936,1861.08468435,7554.9404101,6754.40272103,0,0,28628.2761484,0,5623.41138628,0,0,7409.67147369,0,0,0,0,11451.3104593,0,0,0,0
"TCGA-E9-A244-01A-11R-A169-07",5607483.04354,280473.771195,238.006049578,300837.178581,122987.306261,857641.591209,119534.424022,0,166974.801086,98363.6431109,557847.594579,198835.899663,839543.834439,155219.050582,65650.984997,247906.342926,3505.53897067,556767.982286,2642.29741815,629619.870288,947425.025068,64854.3354255,464977.313142,199846.742003,941370.934791,903488.72471,3182857.85432,2491.99958875,1071152.21039,121963.752726,352589.870846,30891.6337217,218722.871974,366714.304733,104860.990608,383500.733088,2531.96078271,326.866123644,3738.511876,933911.406963,314867.06293,18974.1362837,1231151.71959,753148.142696,193783.06509,158402.720225,158959.068288,205140.220618,104080.371623,103047.252523,8035.06313497,74861.912624,2061.82901158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8900.81598231
"TCGA-A8-A07G-01A-11R-A034-07",5204047.02174,121019.132898,2141.12538026,478474.997075,118364.040091,448446.434906,36230.2013031,300.863228178,166441.910463,80394.5771621,229995.763535,160615.701072,251886.327467,44350.9885053,161757.398296,325544.91248,27031.0000519,546336.052652,3631.58315236,469208.324118,591139.652278,115660.421004,150933.460186,62899.1338111,610169.978695,489075.889242,4457186.42792,7733.0014686,732747.039268,127695.245564,625022.566677,32004.4930179,295516.219138,271137.633047,137853.358239,167555.425691,8942.38120089,14539.2337138,4451.29589863,1293247.39926,396254.777791,62397.8330314,1068373.13789,694348.3057,112582.842601,338720.481426,145013.922709,229748.552796,188505.556341,114272.965552,17259.3487142,45783.8039547,6698.03790998,0,0,0,0,0,0,0,0,0,2867.6137439,0,0,0,0,0,0,0
