"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-BH-A0HL-01A-11R-A10U-07",3504260.76077,245532.39056,1210.78747801,281412.993401,46852.5838619,1309101.53384,69280.2685114,2863.57926289,241726.861298,95201.7414119,222051.785945,144153.561625,89856.6887924,81725.2824865,16852.3561486,187964.808746,4014.45032274,688463.192565,687.371413811,876870.078569,207976.921499,101903.172146,279541.386256,66783.0956548,246292.909565,319985.092427,3009820.41561,2958.61769391,508556.064688,69735.7738419,463627.542689,10334.9689363,151301.044552,111688.560636,47021.2102127,217361.914982,1092.90142181,8868.46722754,2847.70576365,1353899.43306,376286.265425,68796.3374374,489613.480742,32587.2568425,183249.440629,143488.184881,209960.576304,179788.448435,171528.341522,151517.681119,2609.11135683,4969.61937085,6568.84578149,0,0,0,0,0,0,0,0,0,2653.54400704,0,0,2918.89840774,0,0,0,0
"TCGA-E9-A1RF-01A-11R-A157-07",7773860.15852,91931.3699106,241.166347985,275967.941916,62248.8207162,450594.012042,42197.2127764,217.850314961,164380.445147,183157.043338,121212.842267,206451.751185,188274.716028,72961.7800061,125539.679891,196257.057202,14631.212673,723082.320796,1673.36402729,673482.616063,638885.848645,88368.9610249,188048.268929,64865.6192281,268096.896347,714303.312575,6327664.67788,603.006310574,2397760.00111,139618.185947,511522.890222,26639.8466839,262793.777814,147168.990228,357861.311996,270516.68919,11288.5552266,717.613706996,13035.7018907,866633.547755,474464.587167,52679.456944,843900.628268,192183.838591,176109.319191,168836.889958,135641.762916,191316.652377,103709.664966,91432.5672158,20874.0727819,64513.8489048,15959.2159046,0,0,0,0,0,0,0,0,0,2906.95139287,0,0,3197.64653215,0,0,0,0
"TCGA-AR-A24W-01A-11R-A169-07",4362880.42795,121660.051401,127.394263717,445506.157367,85731.0059229,776267.678036,233119.934169,1841.24398494,133720.085963,37624.6451628,110556.907445,1138684.58477,398974.201402,31967.2550121,247803.32742,349180.647971,111598.875934,488769.097997,24396.7893825,606408.235675,404747.68563,162141.002948,367817.961083,82671.7337895,938885.655775,350247.677404,3219349.921,557.433509231,410822.634807,86729.3343359,755913.184133,64933.5832975,313298.550628,448538.160985,55319.2811583,157872.733674,3885.04495313,17787.3141109,686482.128688,1373832.98218,242070.107138,1456374.42594,1583744.96749,855420.935803,164565.405567,369218.36805,269867.714194,218583.55247,184342.656891,123926.840369,3843.28510834,18453.4362048,10300.3338228,0,0,4222.83030979,0,0,0,0,4371.87137954,0,6142.29863242,0,0,0,0,6635.87620109,0,109577.032654
"TCGA-BH-A202-01A-11R-A14M-07",7120491.18841,140474.499276,92.4847814558,387379.466943,112146.747525,448094.622536,30791.1141864,5714.36348119,286907.750511,73369.7698369,524887.429026,145545.142222,367088.882115,145389.042015,97493.3790679,419639.304644,3956.8320649,459879.456042,12128.4639198,559365.811098,1086655.47391,199574.75316,312291.436365,74735.0890937,209959.419779,303119.85573,5243900.05835,144.52914792,580536.057816,114352.496387,630214.924382,33494.2254113,114575.886151,271442.120506,205756.333323,210986.003486,325662.121024,1100.78951588,9314.48011347,1017008.57051,297221.052925,68495.1795227,1653910.40968,528372.592704,144814.368325,222718.387639,108895.272136,406088.781041,110762.556334,91784.8004408,7506.75354549,67609.8107681,12329.4069921,0,3100.89778743,3065.66031257,0,0,0,0,3173.86008831,0,0,0,0,2452.52825006,0,0,0,0
"TCGA-BH-A5J0-01A-11R-A27Q-07",4806724.3736,130948.834914,0,223122.465194,31784.5583259,961415.993562,43370.0909914,124.009199436,175064.240043,55261.8367877,116424.849569,158611.517391,247628.405277,59664.6459465,71668.9945092,155854.652635,7702.82292513,1068400.23871,7382.2346048,856123.37094,329432.250765,95262.3776015,145920.61826,90486.4125988,260201.08137,309215.229279,2660908.88299,2038.0798322,707413.870829,218899.971878,118415.092336,20851.1556838,100534.563533,177017.443262,846771.854683,390653.300753,3529.37779534,17910.9219152,7610.71599912,1068252.53183,223762.70483,138444.900554,1008347.83004,253223.249726,343720.924433,54150.41274,81392.379435,75615.8452813,81326.7404193,58615.3563203,5300.22525033,315652.413234,660.700390728,0,0,0,0,0,0,0,0,0,0,0,0,9101.14788228,0,0,0,0
"TCGA-AO-A0JI-01A-21R-A056-07",4132107.66022,170787.009753,278.28956969,98200.5876007,68892.5308823,587818.999831,22768.3527224,50.2768905478,167185.314044,88673.4522456,212058.296841,210495.050926,143709.225465,69652.149893,92338.7396373,258061.2772,75438.654918,600637.671798,6565.22429654,319956.041891,265145.176979,238562.139123,431699.186721,68030.9836763,203957.140499,216898.487727,3046260.64349,5697.09409604,508890.110352,86038.5842003,557599.196352,14931.1349433,209028.645955,142649.241553,70034.3477279,132246.521937,296.05057432,23886.848952,11249.5936084,1620257.64863,309885.184708,102497.417806,548426.492441,303446.995411,96319.2465058,501169.598084,232597.002839,238621.149171,1986341.95307,160264.220605,7795.87695558,9213.95838785,7768.14042856,0,0,0,0,0,0,0,0,0,0,0,3689.86670357,7379.73340713,0,0,0,0
"TCGA-A7-A5ZW-01A-12R-A29R-07",6244174.36156,114053.919455,1704.02060564,618971.067157,61484.9926366,903911.317346,56719.696655,391.815555178,173120.450687,65676.049783,135587.236952,327867.72396,223989.627626,65353.0373074,153191.241847,312701.675169,162214.425741,675154.316749,17305.4044886,631006.261147,445462.309763,180907.423772,360264.361262,91655.6746937,242717.585048,484200.190852,3526350.65616,387.335504058,538529.844137,88789.9049841,375852.239625,58547.0003463,249926.80558,208459.555885,166422.892801,392715.294789,8789.21045314,6807.91385947,4651.86781081,1461753.94743,380056.859793,117198.590604,929648.555339,580920.987281,295565.450816,244102.272094,216852.475678,205335.110005,164935.07063,131221.880021,9903.20121536,36427.4540841,1938.41896436,0,0,0,0,0,0,0,0,0,0,0,0,8215.91422586,0,0,0,0
"TCGA-BH-A42U-01A-12R-A24H-07",4678947.90018,153067.061594,1311.65133923,280981.122383,50088.1700449,899942.77141,140830.445649,646.276638715,175901.432705,57035.3758229,53132.1900425,894885.745375,338829.313259,47304.9631752,145271.711073,162042.537856,7945.05368138,730695.237813,25234.7660613,687928.556539,477717.506424,293840.895044,291427.978218,144728.040838,117114.972626,455387.805352,2485030.21217,14981.9015275,760994.177221,177884.03736,195440.873045,62095.0006468,111187.071402,154917.144358,381112.488705,411212.814645,845.674901426,10480.6353885,264202.393577,750993.956319,242060.787788,617322.385541,1040728.64753,325506.878073,473054.811177,87113.3028798,106847.037918,95788.977361,80479.823031,85054.8242535,2226.90919992,33647.5641967,1492.07692804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53511.7056856
"TCGA-A2-A0SX-01A-12R-A084-07",3836027.9028,112295.941479,551.37589652,212988.882887,131110.032088,1023836.93677,52971.9272235,159.381988371,589788.008301,209916.858847,561099.203401,267558.879623,553686.235563,267752.329806,168613.842402,290467.821612,15855.4708094,599800.866675,4667.46778778,919725.798984,350494.462755,146698.427996,332774.490734,849176.85324,515396.079609,2394773.45214,3456216.84168,24160.7801692,356790.170795,236965.808361,622838.531663,66561.9729491,128220.645883,473084.557819,400963.696577,403572.259962,15954.5904201,2120.25318852,36630.134603,1763955.6042,198448.861982,146462.616813,842515.467784,387427.584047,190138.871466,142119.121052,203775.519319,228369.436451,162987.582637,146959.631627,8158.65252329,29043.0657321,7005.57600065,0,0,0,0,2872.07766098,0,0,7568.76936541,0,2658.45204983,0,0,8772.89176445,0,5744.15532196,0,28868.0626437
"TCGA-AR-A1AM-01A-41R-A22K-07",4214029.75739,140672.263693,730.24151308,253806.501994,50225.9879155,1127573.94755,99279.149084,2858.4467172,259088.548304,67577.6755613,101295.679231,251256.160078,258624.501774,52836.7630189,90358.4964181,283104.842581,32181.3402303,867540.552312,32259.1078566,743900.696245,477745.44158,304552.197937,273488.761232,114626.606524,363237.507829,514161.657905,2155711.48078,2320.38615866,565829.006326,141087.618223,266873.26382,73654.2158792,241647.775405,218111.826312,257212.955211,505902.192243,172.63266826,3454.36018536,15462.5035834,940683.069683,267711.097935,274293.234652,837522.28955,333422.464024,274240.914764,128600.58545,158904.388177,162624.442912,164777.083886,101195.344205,5332.7170694,21430.2760873,7087.49529044,0,0,4034.30775313,0,0,0,0,4176.6950856,0,0,0,3227.44620251,9682.33860752,0,0,0,27309.1601751
"TCGA-BH-A0B4-01A-11R-A00Z-07",4146989.49718,156746.749848,982.990576807,237506.403697,82282.5273116,763258.524817,56336.4019752,799.159284433,214482.979667,64766.6076253,157082.97566,248672.977094,233646.161835,93212.1575285,93630.3599218,141679.421064,3447.2030687,415760.849675,21825.94491,550793.767077,516718.179051,117914.596143,166180.029922,136694.092551,357911.028182,793383.712474,3674116.02117,998.499562388,1406982.80354,176252.221914,363648.659449,37616.4729127,121430.368399,232132.049975,239064.115956,338143.746463,174.287838108,15187.4126724,8174.35907916,1809952.36551,283367.602611,111278.616775,1211412.86639,302405.12267,109385.659384,180533.304664,109314.664783,127120.523066,121918.319426,72432.0602158,16592.8373664,61116.3582417,4376.05964214,0,0,8145.97588791,0,0,0,0,0,0,0,0,0,0,0,12800.8192524,0,36761.3270839
"TCGA-E2-A14T-01A-11R-A115-07",6627155.31676,177830.992107,193.586765673,180840.138686,67526.6941463,799026.96495,16544.0346631,139.896592461,237555.96018,83975.7083527,183661.157846,115826.500812,172001.772895,89536.618963,52961.1881828,262050.714877,70399.8823636,439156.538555,4634.13286005,1513327.70885,698778.678824,127289.27957,262489.514477,55897.7083368,421133.516211,314656.524481,3604562.0612,10648.8692599,875876.764154,79035.5481451,420896.16053,14357.8858464,155384.289319,312714.307398,249867.603263,180553.027235,1235.65119358,1019.14074826,10732.2001039,1660575.55348,415465.053782,49617.0181588,760214.616666,65788.1224231,146501.16073,332072.751908,171604.012202,228093.717537,176105.450455,117555.273173,5075.41978197,63403.1864253,5543.50922791,0,0,0,0,0,0,0,0,0,16334.08334,0,0,2566.78452486,0,0,0,3619.82432993
"TCGA-EW-A1PA-01A-11R-A144-07",4748210.35089,99291.7526041,637.504348975,289107.291014,56850.402545,687178.830724,38472.7058745,287.935121076,296803.275903,97853.3375724,241961.071659,302513.84962,246939.134235,98079.3110021,85683.6946809,289922.77216,82271.3234471,636654.911473,9178.5689483,872083.508859,492965.395621,164542.51718,135423.45613,99802.9350815,202183.381323,425655.237371,1458824.28381,6874.12476327,548722.566597,104278.362328,469086.53919,34204.16896,200459.413789,358084.153002,140660.913051,362132.667792,46569.1269521,218.879494581,9498.27462737,780266.172658,249501.216173,65942.3678951,504407.362694,234000.674607,202849.40937,207303.81519,101131.849269,149333.25153,909286.210782,76832.7012331,30680.426609,46232.1599179,8744.20150138,0,0,0,0,0,0,0,0,0,0,0,0,4226.364059,0,0,0,0
"TCGA-D8-A1JT-01A-31R-A13Q-07",6899270.47796,64975.3211003,109.421629001,569401.456453,108101.802778,1343611.22684,280182.482913,118.611256706,107132.844858,35476.5676739,283427.907009,111766.109445,281286.972488,101288.688573,59980.6776531,131211.824707,537.215735172,301831.609436,835.159802514,725027.60332,557234.779536,124265.576093,847805.740595,48491.247023,211484.308335,149432.228883,4539601.19148,410.39266062,362012.27931,95928.8710118,544746.10178,12173.3264115,248506.310472,207415.559473,93178.5725691,111871.503687,3492.15417721,1202.19544933,9453.15184765,1203958.80686,462515.021107,92640.6753453,1971048.97628,309246.448533,69591.0567779,259084.326488,207738.898155,412641.514613,215404.504673,118460.237225,1021.76251991,7204.56675667,40760.1976985,0,0,0,0,0,0,0,7510.18568934,0,0,0,0,0,0,2849.84724819,0,0
"TCGA-AO-A0JD-01A-11R-A056-07",7988304.41281,90444.844026,676.770237215,186664.747034,58681.770335,782351.690893,39800.7430075,3765.85373989,480758.011253,65498.0487724,653881.865331,190239.097421,326130.517081,120316.817405,79427.576531,397793.694724,13100.8007651,680418.425655,3944.52087736,423421.13668,581662.15753,105951.747799,150320.791124,35126.8823753,421730.742649,287399.637876,7900165.09947,2538.26908641,697481.028747,105187.579565,483037.559599,33320.6004853,501070.919888,158550.082077,132436.183149,334954.205175,383.980312561,3593.84963445,9880.07372661,1368007.0314,170493.803896,66577.9518156,642726.527548,288909.065072,132717.013959,208739.047409,106710.20443,233869.259094,199536.608069,78950.9779551,1458.36403493,36972.1335148,11855.9068905,0,0,0,0,0,0,0,0,0,0,0,0,3589.34323992,0,0,0,15185.6829381
"TCGA-D8-A27K-01A-11R-A16F-07",4204273.43639,161395.416847,755.402768751,717113.934455,129539.089117,868324.215173,43533.4596926,1013.80716653,233808.812066,106090.070234,235560.83292,247171.261751,296322.580053,113468.158798,145015.510958,345935.598676,20814.2484808,479206.229503,17221.9407225,554749.755852,377197.790149,375059.681817,255410.087697,126137.877398,573656.63742,649646.369638,2776507.96643,8668.19791901,333077.257807,99358.0283796,548492.718163,37805.1078149,308204.609539,249580.642833,149862.406152,383750.357242,2831.78303736,8546.48032968,9073.68653589,1531027.64819,254000.645856,80438.9073704,1210126.31611,743869.575734,136923.425083,356128.410909,232614.612628,221894.391756,220095.063153,199352.592073,9844.36466418,20625.8041539,13451.5534447,0,0,7154.2528456,0,0,0,0,3703.37794361,0,0,0,0,0,0,0,0,8071.46474889
"TCGA-A8-A08G-01A-11R-A00Z-07",6252576.21935,122526.723227,0,259075.017629,63878.7992416,1456429.86685,26267.9165476,561.290010024,280632.868605,116298.192713,207498.914995,176641.584918,225163.694006,118931.443257,68571.7928395,194990.61195,69728.9810192,689768.699032,875.755608676,823962.634259,435696.755778,125129.84378,230707.989523,135440.064117,295643.759483,348806.914541,3226608.80625,394.479436288,640275.537637,124832.556223,655915.529835,24589.9623774,280589.139869,186984.305619,234613.289816,239933.148504,3511.67041692,533.344426897,3947.12042763,1438385.98609,278900.095793,131811.869864,804506.219895,250279.157522,153713.976507,133340.259135,195711.38787,329880.574667,560414.174317,142086.410228,8647.50811244,17387.5924113,9391.91289015,0,0,3218.24875776,0,0,0,0,0,0,0,0,0,2574.5990062,0,0,0,10892.534257
"TCGA-A8-A08Z-01A-21R-A00Z-07",5780577.19387,74629.7900153,354.547579414,296748.644457,152929.756087,432302.726699,75821.3930396,7259.44915791,204604.862227,109845.93892,209012.170335,199265.564598,179263.983453,73796.2848221,169313.969783,289998.199846,7625.85610337,892270.087222,21812.6599202,538724.475204,303480.812095,174519.454556,213936.872272,124636.201513,682768.3694,626320.074513,2942974.6982,110.812738578,420638.3706,142885.186244,530264.471438,19768.6088991,305453.113443,319576.334101,398556.94726,337764.280563,23468.6993242,4219.96194568,11465.8014318,1457553.06666,230564.087712,65951.5990165,901361.546472,486609.025554,232976.907837,277539.580751,209751.859346,201566.932787,240042.100943,151994.114348,30220.852248,91286.9851938,11773.7757715,0,0,0,0,0,0,0,4055.74623196,0,17094.4675892,0,0,18803.9143482,0,0,0,13259.1703737
"TCGA-AN-A0FK-01A-11R-A034-07",4922027.10227,88490.6826055,136.717034361,82761.859535,76212.7051032,1588262.60457,16390.7056946,0,226148.82995,28831.9732981,266086.628277,141902.909335,207659.706393,108299.603622,78648.9267355,260996.572515,1054.78227496,952622.052155,1612.66912867,560216.901654,388666.662584,132124.658806,241428.958187,102122.781453,179157.837129,487190.758998,4272657.47168,128.191446233,598413.20229,90145.9325902,281146.269596,16828.0659779,255547.185644,266227.78798,159791.288291,252269.507268,914736.946467,16272.5883868,2968.60448114,1309530.5894,323731.001353,165123.650639,799498.736991,553422.325147,212666.372319,297795.35349,220126.261514,223188.689621,176051.964746,129978.248332,3633.52199005,14762.8827692,6645.62984862,0,0,0,0,0,0,0,9383.61386429,0,0,0,0,0,0,21364.4779946,0,5112.86652862
"TCGA-BH-A1F5-01A-12R-A13Q-07",5641919.7381,35114.1144964,125.218870847,406213.104484,164711.035078,1819560.31234,190087.114216,271.470417139,137775.462835,42391.2235885,272336.812087,126391.486301,292985.167142,56784.6534103,191023.165236,177782.67466,31177.812797,631920.325681,2172.11849584,772463.523369,464761.178074,48956.1102908,235157.669114,64771.4127377,409454.150036,186519.986344,2692243.50477,587.051504758,247157.157358,58150.1022529,738358.441541,29145.9877325,355849.13471,569720.857198,67085.6015365,138235.393067,3108.24717217,11636.6101053,31528.1245189,1841271.63079,332515.68901,110707.068025,2011042.36154,602197.358987,98282.9419615,460291.213033,315582.480927,335861.607834,529933.748941,145539.130844,3507.82428076,21530.426279,8557.56630408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26090.2461615,0,4682.86469565
"TCGA-AO-A0JE-01A-11R-A056-07",4177873.06183,128025.733588,587.834896429,266940.095386,50701.1059039,441031.129867,61188.7807513,4885.22619055,265801.735973,78388.9816048,166357.542936,411885.965429,248179.157359,62756.5749718,105712.688221,348172.968455,35250.8008155,740338.736342,5302.39940711,890998.136146,821671.814298,154707.332807,178468.754371,108514.69374,361739.021827,507441.559742,4406721.92231,1286.08172615,759849.010864,236269.408327,454230.195628,59947.7509549,227993.918101,190707.441152,440281.305568,360428.452978,16988.7214953,8140.31864167,17041.2303062,1305057.81631,264799.742255,105675.89385,8134642.35624,633689.916398,83454.3999252,138928.824509,111055.167502,174561.958585,87916.7751924,104192.989546,15939.5391114,70165.5025335,6719.1002856,0,0,0,0,0,0,0,0,0,0,0,0,3897.07816565,0,0,0,0
"TCGA-A2-A0SW-01A-11R-A084-07",3804369.64097,91306.3211661,0,203047.598251,66541.4991529,221377.722148,68771.7649332,168.549299132,278408.875451,82034.346128,245382.676449,135132.117185,199056.24581,337917.825386,92180.6297783,258240.753372,8288.29729773,964473.183044,1294.67030627,1101926.5775,771091.300991,128161.718509,116172.7965,116283.713899,267351.395743,437150.100972,3746541.82459,7095.32411216,1041027.70671,112092.514883,285650.731622,53122.5720845,135136.101372,182370.666544,378154.48663,374714.283157,7609.06037285,2633.70183093,7686.34455878,1020996.4495,223868.315098,399148.141012,980455.86985,407964.610313,177953.599492,167476.016369,142418.380203,90339.1290376,181997.43794,86552.9968698,5025.9732525,27729.9576576,8231.69081605,0,0,0,0,0,0,0,0,0,7496.96138784,0,0,0,0,0,0,5814.95082005
